0.058000 0.036028 0.036028 -0.130279 -0.000292
0.059000 0.048772 0.048772 -0.106428 -0.000288
0.060000 -0.007360 -0.007360 -0.100373 -0.000276
0.061000 0.000569 0.000569 -0.055604 -0.000280
0.062000 -0.012504 -0.012504 -0.039647 -0.000286
0.063000 -0.058314 -0.058314 -0.035748 -0.000268
0.064000 -0.037306 -0.037306 -0.053487 -0.000268
0.065000 -0.043303 -0.043303 -0.036268 -0.000260
0.066000 -0.058043 -0.058043 -0.017380 -0.000311
0.067000 -0.019004 -0.019004 -0.021061 -0.000249
0.068000 -0.051844 -0.051844 -0.033564 -0.000248
0.069000 -0.032126 -0.032126 -0.055461 -0.000290
0.070000 -0.004062 -0.004062 -0.102961 -0.000301
0.071000 -0.020611 -0.020611 -0.108498 -0.000289
0.072000 0.027037 0.027037 -0.142021 -0.000262
0.073000 0.033296 0.033296 -0.123550 -0.000286
0.074000 0.013258 0.013258 -0.137602 -0.000283
0.075000 0.054435 0.054435 -0.191639 -0.000286
0.076000 0.022676 0.022676 -0.204276 -0.000236
0.077000 0.025881 0.025881 -0.197068 -0.000269
0.078000 0.054861 0.054861 -0.153035 -0.000268
0.079000 -0.005059 -0.005059 -0.124469 -0.000316
0.080000 0.005863 0.005863 -0.094143 -0.000280
0.081000 0.008791 0.008791 -0.032770 -0.000284
0.082000 -0.034044 -0.034044 -0.047426 -0.000256
0.083000 -0.008404 -0.008404 -0.034583 -0.000245
0.084000 -0.039186 -0.039186 -0.013392 -0.000284
0.085000 -0.065363 -0.065363 0.019477 -0.000262
0.086000 -0.006718 -0.006718 0.004564 -0.000287
0.087000 -0.049576 -0.049576 -0.012575 -0.000284
0.088000 -0.039287 -0.039287 -0.017771 -0.000277
0.089000 0.002351 0.002351 -0.027837 -0.000305
0.090000 -0.035902 -0.035902 -0.058187 -0.000288
0.091000 0.009219 0.009219 -0.113058 -0.000268
0.092000 0.026712 0.026712 -0.144038 -0.000292
0.093000 0.007228 0.007228 -0.136010 -0.000262
0.094000 0.078074 0.078074 -0.170529 -0.000272
0.095000 0.044631 0.044631 -0.170968 -0.000283
0.096000 0.033842 0.033842 -0.180733 -0.000270
0.097000 0.066689 0.066689 -0.169159 -0.000243
0.098000 0.012703 0.012703 -0.130471 -0.000307
0.099000 0.006136 0.006136 -0.118504 -0.000278
0.100000 0.027509 0.027509 -0.087530 -0.000309
0.101000 -0.046416 -0.046416 -0.062192 -0.000246
0.102000 -0.010109 -0.010109 -0.050472 -0.000283
0.103000 -0.025760 -0.025760 -0.012663 -0.000273
0.104000 -0.060245 -0.060245 0.003304 -0.000253
0.105000 -0.019443 -0.019443 0.001058 -0.000255
0.106000 -0.057594 -0.057594 0.014433 -0.000297
0.107000 -0.042583 -0.042583 -0.017752 -0.000248
0.108000 -0.007031 -0.007031 -0.039458 -0.000267
0.109000 -0.036634 -0.036634 -0.070498 -0.000276
0.110000 -0.005006 -0.005006 -0.108487 -0.000291
0.111000 0.006706 0.006706 -0.106540 -0.000282
0.112000 -0.008875 -0.008875 -0.140649 -0.000261
0.113000 0.041263 0.041263 -0.179859 -0.000272
0.114000 0.029831 0.029831 -0.178163 -0.000277
0.115000 0.031504 0.031504 -0.211310 -0.000295
0.116000 0.060033 0.060033 -0.189436 -0.000264
0.117000 0.020397 0.020397 -0.167183 -0.000286
0.118000 0.040524 0.040524 -0.133312 -0.000298
0.119000 0.034256 0.034256 -0.117789 -0.000293
0.120000 -0.005867 -0.005867 -0.094199 -0.000266
0.121000 0.006783 0.006783 -0.072736 -0.000267
0.122000 -0.020601 -0.020601 -0.027271 -0.000312
0.123000 -0.042419 -0.042419 -0.024631 -0.000291
0.124000 -0.008978 -0.008978 -0.022238 -0.000283
0.125000 -0.050362 -0.050362 0.001280 -0.000314
0.126000 -0.049163 -0.049163 -0.011495 -0.000280
0.127000 -0.020313 -0.020313 0.004536 -0.000253
0.128000 -0.057116 -0.057116 -0.028860 -0.000305
0.129000 -0.015254 -0.015254 -0.056542 -0.000275
0.130000 -0.015246 -0.015246 -0.067579 -0.000278
0.131000 -0.019161 -0.019161 -0.108440 -0.000247
0.132000 0.041952 0.041952 -0.175180 -0.000257
0.133000 0.021988 0.021988 -0.177629 -0.000315
0.134000 0.034426 0.034426 -0.200623 -0.000262
0.135000 0.054860 0.054860 -0.202128 -0.000270
0.136000 0.010589 0.010589 -0.191164 -0.000280
0.137000 0.039586 0.039586 -0.163532 -0.000245
0.138000 0.044855 0.044855 -0.126752 -0.000289
0.139000 -0.000751 -0.000751 -0.148955 -0.000298
0.140000 0.029806 0.029806 -0.095136 -0.000292
0.141000 -0.009709 -0.009709 -0.042625 -0.000278
0.142000 -0.032041 -0.032041 -0.023501 -0.000274
0.143000 -0.003399 -0.003399 -0.021582 -0.000265
0.144000 -0.049864 -0.049864 -0.015801 -0.000259
0.145000 -0.027865 -0.027865 -0.020843 -0.000292
0.146000 -0.020376 -0.020376 0.013482 -0.000266
0.147000 -0.066995 -0.066995 0.015376 -0.000277
0.148000 -0.014736 -0.014736 -0.058569 -0.000282
0.149000 -0.005148 -0.005148 -0.057018 -0.000267
0.150000 -0.018140 -0.018140 -0.109831 -0.000249
0.151000 0.041628 0.041628 -0.142034 -0.000271
0.152000 0.006106 0.006106 -0.168450 -0.000294
0.153000 0.025223 0.025223 -0.209974 -0.000276
0.154000 0.054397 0.054397 -0.181707 -0.000263
0.155000 0.021250 0.021250 -0.176655 -0.000299
0.156000 0.041671 0.041671 -0.194230 -0.000262
0.157000 0.035718 0.035718 -0.132938 -0.000284
0.158000 0.014711 0.014711 -0.119038 -0.000261
0.159000 0.042998 0.042998 -0.117803 -0.000293
0.160000 0.019566 0.019566 -0.056253 -0.000301
0.161000 -0.009625 -0.009625 -0.058296 -0.000273
0.162000 0.006661 0.006661 -0.013909 -0.000301
0.163000 -0.051019 -0.051019 0.017962 -0.000245
0.164000 -0.036145 -0.036145 0.014369 -0.000280
0.165000 -0.036295 -0.036295 0.016147 -0.000306
0.166000 -0.060380 -0.060380 0.031681 -0.000303
0.167000 -0.009369 -0.009369 -0.003288 -0.000282
0.168000 -0.017129 -0.017129 -0.016494 -0.000271
0.169000 -0.010590 -0.010590 -0.065781 -0.000279
0.170000 0.036082 0.036082 -0.126769 -0.000317
0.171000 0.024702 0.024702 -0.146840 -0.000269
0.172000 0.045869 0.045869 -0.155832 -0.000300
0.173000 0.067884 0.067884 -0.151240 -0.000282
0.174000 0.033129 0.033129 -0.133698 -0.000300
0.175000 0.081178 0.081178 -0.174125 -0.000251
0.176000 0.077081 0.077081 -0.188366 -0.000280
0.177000 0.056623 0.056623 -0.146335 -0.000266
0.178000 0.095827 0.095827 -0.120200 -0.000264
0.179000 0.038563 0.038563 -0.115713 -0.000270
0.180000 0.035084 0.035084 -0.083550 -0.000261
0.181000 0.042804 0.042804 -0.055452 -0.000273
0.182000 -0.017366 -0.017366 0.000111 -0.000279
0.183000 0.005002 0.005002 -0.001161 -0.000298
0.184000 -0.005406 -0.005406 0.025366 -0.000284
0.185000 -0.029054 -0.029054 0.025379 -0.000275
0.186000 0.012624 0.012624 0.024303 -0.000292
0.187000 -0.008930 -0.008930 0.004579 -0.000291
0.188000 -0.009967 -0.009967 -0.039481 -0.000267
0.189000 0.049474 0.049474 -0.058045 -0.000302
0.190000 0.011262 0.011262 -0.086232 -0.000302
0.191000 0.056657 0.056657 -0.119123 -0.000258
0.192000 0.086421 0.086421 -0.129905 -0.000266
0.193000 0.061983 0.061983 -0.161112 -0.000246
0.194000 0.107808 0.107808 -0.206628 -0.000279
0.195000 0.098337 0.098337 -0.192242 -0.000252
0.196000 0.082473 0.082473 -0.210992 -0.000280
0.197000 0.105065 0.105065 -0.201822 -0.000267
0.198000 0.066505 0.066505 -0.171310 -0.000278
0.199000 0.077500 0.077500 -0.152779 -0.000300
0.200000 0.077601 0.077601 -0.069485 -0.000286
0.201000 0.012633 0.012633 -0.020011 -0.000281
0.202000 0.029683 0.029683 -0.034479 -0.000247
0.203000 0.017843 0.017843 0.011630 -0.000297
0.204000 -0.008680 -0.008680 -0.006304 -0.000289
0.205000 0.023875 0.023875 -0.020268 -0.000293
0.206000 -0.005914 -0.005914 -0.024220 -0.000298
0.207000 -0.002542 -0.002542 -0.077110 -0.000226
0.208000 0.031837 0.031837 -0.074143 -0.000273
0.209000 0.004962 0.004962 -0.075974 -0.000280
0.210000 0.044616 0.044616 -0.137177 -0.000288
0.211000 0.050290 0.050290 -0.140050 -0.000266
0.212000 0.027301 0.027301 -0.165848 -0.000288
0.213000 0.078557 0.078557 -0.185728 -0.000289
0.214000 0.055813 0.055813 -0.166665 -0.000312
0.215000 0.063248 0.063248 -0.184476 -0.000279
0.216000 0.098471 0.098471 -0.206114 -0.000278
0.217000 0.045219 0.045219 -0.217247 -0.000266
0.218000 0.042914 0.042914 -0.204841 -0.000286
0.219000 0.040484 0.040484 -0.128206 -0.000280
0.220000 -0.000619 -0.000619 -0.042613 -0.000301
0.221000 0.029584 0.029584 -0.062180 -0.000268
0.222000 -0.001703 -0.001703 -0.062026 -0.000286
0.223000 -0.035105 -0.035105 -0.043965 -0.000270
0.224000 -0.015564 -0.015564 -0.043542 -0.000264
0.225000 -0.065080 -0.065080 -0.004245 -0.000248
0.226000 -0.049504 -0.049504 -0.015732 -0.000268
0.227000 -0.021818 -0.021818 -0.031655 -0.000297
0.228000 -0.060278 -0.060278 -0.046778 -0.000261
0.229000 -0.019616 -0.019616 -0.093189 -0.000307
0.230000 -0.030627 -0.030627 -0.140003 -0.000279
0.231000 -0.026075 -0.026075 -0.153956 -0.000278
0.232000 0.039785 0.039785 -0.170204 -0.000265
0.233000 0.007157 0.007157 -0.178363 -0.000304
0.234000 0.014923 0.014923 -0.168622 -0.000286
0.235000 0.041917 0.041917 -0.181750 -0.000298
0.236000 0.001360 0.001360 -0.160318 -0.000278
0.237000 0.042976 0.042976 -0.188997 -0.000286
0.238000 0.049696 0.049696 -0.132859 -0.000289
0.239000 0.001505 0.001505 -0.116513 -0.000300
0.240000 0.045508 0.045508 -0.086911 -0.000234
0.241000 -0.021883 -0.021883 -0.046765 -0.000297
0.242000 -0.027763 -0.027763 -0.063643 -0.000281
0.243000 0.000502 0.000502 -0.043971 -0.000271
0.244000 -0.059374 -0.059374 -0.040762 -0.000292
0.245000 -0.045705 -0.045705 -0.057611 -0.000268
0.246000 -0.031181 -0.031181 -0.024563 -0.000285
0.247000 -0.054100 -0.054100 -0.036223 -0.000297
0.248000 -0.024481 -0.024481 -0.079349 -0.000279
0.249000 -0.026352 -0.026352 -0.090873 -0.000282
0.250000 -0.026656 -0.026656 -0.125552 -0.000283
0.251000 0.044458 0.044458 -0.125448 -0.000270
0.252000 0.010058 0.010058 -0.139351 -0.000312
0.253000 0.033991 0.033991 -0.204228 -0.000272
0.254000 0.066343 0.066343 -0.194856 -0.000277
0.255000 0.023408 0.023408 -0.194671 -0.000279
0.256000 0.058414 0.058414 -0.213341 -0.000282
0.257000 0.046260 0.046260 -0.180221 -0.000284
0.258000 0.006586 0.006586 -0.166745 -0.000305
0.259000 0.033429 0.033429 -0.141673 -0.000307
0.260000 -0.011863 -0.011863 -0.085889 -0.000249
0.261000 -0.036409 -0.036409 -0.079805 -0.000292
0.262000 -0.006754 -0.006754 -0.066490 -0.000287
0.263000 -0.052295 -0.052295 -0.029704 -0.000252
0.264000 -0.022691 -0.022691 -0.039002 -0.000266
0.265000 -0.031430 -0.031430 -0.018625 -0.000265
0.266000 -0.069703 -0.069703 -0.006952 -0.000274
0.267000 -0.029311 -0.029311 -0.038472 -0.000277
0.268000 -0.042799 -0.042799 -0.051813 -0.000290
0.269000 -0.035506 -0.035506 -0.055122 -0.000277
0.270000 0.006620 0.006620 -0.112129 -0.000295
0.271000 -0.010925 -0.010925 -0.118477 -0.000295
0.272000 0.019999 0.019999 -0.154515 -0.000308
0.273000 0.047078 0.047078 -0.182667 -0.000265
0.274000 0.014928 0.014928 -0.173203 -0.000274
0.275000 0.053465 0.053465 -0.202306 -0.000286
0.276000 0.032978 0.032978 -0.200024 -0.000264
0.277000 -0.009804 -0.009804 -0.190360 -0.000259
0.278000 0.029202 0.029202 -0.164002 -0.000265
0.279000 -0.024772 -0.024772 -0.142809 -0.000287
0.280000 -0.018456 -0.018456 -0.106520 -0.000293
0.281000 -0.024135 -0.024135 -0.046924 -0.000289
0.282000 -0.074283 -0.074283 -0.005339 -0.000291
0.283000 -0.057427 -0.057427 -0.005225 -0.000271
0.284000 -0.077479 -0.077479 -0.038016 -0.000283
0.285000 -0.121513 -0.121513 -0.028338 -0.000304
0.286000 -0.067091 -0.067091 -0.050738 -0.000274
0.287000 -0.104186 -0.104186 -0.064213 -0.000281
0.288000 -0.083732 -0.083732 -0.056947 -0.000284
0.289000 -0.047658 -0.047658 -0.058153 -0.000230
0.290000 -0.077104 -0.077104 -0.135627 -0.000292
0.291000 -0.033237 -0.033237 -0.162588 -0.000283
0.292000 -0.008532 -0.008532 -0.162914 -0.000258
0.293000 -0.034986 -0.034986 -0.186509 -0.000277
0.294000 0.024427 0.024427 -0.216540 -0.000275
0.295000 0.013071 0.013071 -0.214315 -0.000255
0.296000 0.031697 0.031697 -0.248132 -0.000270
0.297000 0.076564 0.076564 -0.237124 -0.000314
0.298000 0.046894 0.046894 -0.223290 -0.000280
0.299000 0.076036 0.076036 -0.250785 -0.000297
0.300000 0.107410 0.107410 -0.176736 -0.000294
0.301000 0.056109 0.056109 -0.134627 -0.000280
0.302000 0.110734 0.110734 -0.124699 -0.000268
0.303000 0.087201 0.087201 -0.110376 -0.000270
0.304000 0.074963 0.074963 -0.139714 -0.000251
0.305000 0.138231 0.138231 -0.160443 -0.000232
0.306000 0.138727 0.138727 -0.130914 -0.000293
0.307000 0.190427 0.190427 -0.158701 -0.000288
0.308000 0.247636 0.247636 -0.165102 -0.000280
0.309000 0.268148 0.268148 -0.191600 -0.000270
0.310000 0.343023 0.343023 -0.230884 -0.000312
0.311000 0.378895 0.378895 -0.210353 -0.000283
0.312000 0.383521 0.383521 -0.213735 -0.000264
0.313000 0.457137 0.457137 -0.237571 -0.000280
0.314000 0.442520 0.442520 -0.227040 -0.000282
0.315000 0.448908 0.448908 -0.139521 -0.000307
0.316000 0.478064 0.478064 -0.051085 -0.000257
0.317000 0.400006 0.400006 0.022924 -0.000276
0.318000 0.412331 0.412331 -0.000885 -0.000283
0.319000 0.374618 0.374618 0.047369 -0.000278
0.320000 0.270840 0.270840 0.145908 -0.000276
0.321000 0.252269 0.252269 0.162612 -0.000279
0.322000 0.185210 0.185210 0.171485 -0.000280
0.323000 0.136075 0.136075 0.155925 -0.000265
0.324000 0.135600 0.135600 0.157090 -0.000274
0.325000 0.045767 0.045767 0.185440 -0.000312
0.326000 0.006021 0.006021 0.206967 -0.000284
0.327000 -0.000619 -0.000619 0.200343 -0.000247
0.328000 -0.057155 -0.057155 0.189719 -0.000262
0.329000 -0.004943 -0.004943 0.161419 -0.000299
0.330000 -0.007265 -0.007265 0.090840 -0.000310
0.331000 -0.020492 -0.020492 0.039691 -0.000275
0.332000 0.031512 0.031512 0.032830 -0.000274
0.333000 0.002028 0.002028 0.006816 -0.000286
0.334000 0.007237 0.007237 -0.023697 -0.000268
0.335000 0.019805 0.019805 -0.047797 -0.000313
0.336000 -0.039551 -0.039551 -0.049735 -0.000265
0.337000 -0.037057 -0.037057 -0.016102 -0.000241
0.338000 -0.054056 -0.054056 0.000942 -0.000314
0.339000 -0.090144 -0.090144 -0.024986 -0.000295
0.340000 -0.057628 -0.057628 0.013006 -0.000299
0.341000 -0.089998 -0.089998 0.020474 -0.000281
0.342000 -0.102977 -0.102977 0.013923 -0.000315
0.343000 -0.078840 -0.078840 0.033718 -0.000300
0.344000 -0.110329 -0.110329 0.033259 -0.000285
0.345000 -0.080707 -0.080707 -0.001639 -0.000296
0.346000 -0.060767 -0.060767 0.010305 -0.000273
0.347000 -0.084773 -0.084773 -0.010928 -0.000267
0.348000 -0.031128 -0.031128 -0.032489 -0.000278
0.349000 -0.039273 -0.039273 -0.060983 -0.000270
0.350000 -0.027922 -0.027922 -0.136942 -0.000304
0.351000 0.023317 0.023317 -0.137281 -0.000274
0.352000 -0.006999 -0.006999 -0.116323 -0.000288
0.353000 0.024398 0.024398 -0.165107 -0.000272
0.354000 0.055564 0.055564 -0.147837 -0.000290
0.355000 0.020853 0.020853 -0.143250 -0.000266
0.356000 0.057542 0.057542 -0.172950 -0.000287
0.357000 0.027446 0.027446 -0.102845 -0.000236
0.358000 0.001315 0.001315 -0.080799 -0.000259
0.359000 0.024536 0.024536 -0.101883 -0.000279
0.360000 -0.031105 -0.031105 -0.070983 -0.000275
0.361000 -0.047385 -0.047385 -0.051780 -0.000303
0.362000 -0.026287 -0.026287 -0.034895 -0.000286
0.363000 -0.070260 -0.070260 0.024373 -0.000286
0.364000 -0.052300 -0.052300 0.002479 -0.000277
0.365000 -0.046394 -0.046394 -0.008853 -0.000263
0.366000 -0.075188 -0.075188 -0.001953 -0.000269
0.367000 -0.037697 -0.037697 -0.029305 -0.000304
0.368000 -0.044410 -0.044410 -0.025544 -0.000293
0.369000 -0.041092 -0.041092 -0.043265 -0.000262
0.370000 0.006985 0.006985 -0.084576 -0.000279
0.371000 -0.009809 -0.009809 -0.110651 -0.000274
0.372000 0.032258 0.032258 -0.168761 -0.000246
0.373000 0.053329 0.053329 -0.174675 -0.000312
0.374000 0.010004 0.010004 -0.164299 -0.000255
0.375000 0.046677 0.046677 -0.198546 -0.000298
0.376000 0.030877 0.030877 -0.209443 -0.000286
0.377000 -0.007060 -0.007060 -0.166644 -0.000289
0.378000 0.037164 0.037164 -0.140095 -0.000271
0.379000 -0.010335 -0.010335 -0.097755 -0.000297
0.380000 -0.006007 -0.006007 -0.065823 -0.000278
0.381000 -0.010272 -0.010272 -0.042009 -0.000279
0.382000 -0.069866 -0.069866 0.002295 -0.000311
0.383000 -0.052906 -0.052906 0.037140 -0.000309
0.384000 -0.049828 -0.049828 0.048741 -0.000269
0.385000 -0.078677 -0.078677 0.008178 -0.000275
0.386000 -0.030879 -0.030879 -0.019452 -0.000231
0.387000 -0.055537 -0.055537 -0.012988 -0.000271
0.388000 -0.053038 -0.053038 -0.059800 -0.000265
0.389000 -0.008976 -0.008976 -0.058025 -0.000304
0.390000 -0.043878 -0.043878 -0.098870 -0.000297
0.391000 0.008017 0.008017 -0.111519 -0.000277
0.392000 0.032633 0.032633 -0.121480 -0.000289
0.393000 0.011907 0.011907 -0.154069 -0.000280
0.394000 0.055458 0.055458 -0.182881 -0.000311
0.395000 0.036547 0.036547 -0.152909 -0.000283
0.396000 0.019662 0.019662 -0.175147 -0.000280
0.397000 0.050811 0.050811 -0.157173 -0.000273
0.398000 0.015274 0.015274 -0.131124 -0.000282
0.399000 0.017607 0.017607 -0.116987 -0.000282
0.400000 0.018306 0.018306 -0.037700 -0.000308
0.401000 -0.046444 -0.046444 -0.021620 -0.000274
0.402000 -0.018341 -0.018341 -0.024439 -0.000281
0.403000 -0.035127 -0.035127 -0.004249 -0.000273
0.404000 -0.075376 -0.075376 0.010922 -0.000291
0.405000 -0.043581 -0.043581 0.007808 -0.000314
0.406000 -0.068523 -0.068523 0.006812 -0.000304
0.407000 -0.047504 -0.047504 -0.029445 -0.000277
0.408000 -0.021120 -0.021120 -0.037495 -0.000290
0.409000 -0.050922 -0.050922 -0.025399 -0.000299
0.410000 -0.009331 -0.009331 -0.084862 -0.000264
0.411000 0.019270 0.019270 -0.112642 -0.000297
0.412000 0.002051 0.002051 -0.128681 -0.000287
0.413000 0.061099 0.061099 -0.158983 -0.000314
0.414000 0.046989 0.046989 -0.144202 -0.000298
0.415000 0.049877 0.049877 -0.127056 -0.000266
0.416000 0.077855 0.077855 -0.147377 -0.000286
0.417000 0.025478 0.025478 -0.143523 -0.000313
0.418000 0.051245 0.051245 -0.155630 -0.000282
0.419000 0.042075 0.042075 -0.119588 -0.000238
0.420000 -0.011952 -0.011952 -0.053448 -0.000295
0.421000 0.018848 0.018848 -0.047168 -0.000278
0.422000 -0.022341 -0.022341 -0.020775 -0.000278
0.423000 -0.049172 -0.049172 0.001061 -0.000291
0.424000 -0.028476 -0.028476 0.005243 -0.000283
0.425000 -0.075446 -0.075446 0.016936 -0.000275
0.426000 -0.042508 -0.042508 -0.003214 -0.000273
0.427000 -0.007855 -0.007855 -0.014397 -0.000291
0.428000 -0.046562 -0.046562 -0.029336 -0.000286
0.429000 0.012800 0.012800 -0.069592 -0.000310
0.430000 0.014285 0.014285 -0.071676 -0.000287
0.431000 0.016195 0.016195 -0.110820 -0.000265
0.432000 0.075100 0.075100 -0.149375 -0.000296
0.433000 0.045276 0.045276 -0.196321 -0.000283
0.434000 0.067735 0.067735 -0.233085 -0.000259
0.435000 0.096606 0.096606 -0.169924 -0.000302
0.436000 0.036015 0.036015 -0.140158 -0.000279
0.437000 0.066937 0.066937 -0.136736 -0.000322
0.438000 0.050598 0.050598 -0.099824 -0.000272
0.439000 0.004996 0.004996 -0.095143 -0.000267
0.440000 0.033730 0.033730 -0.097871 -0.000283
0.441000 -0.011021 -0.011021 -0.023008 -0.000267
0.442000 -0.009446 -0.009446 -0.028085 -0.000287
0.443000 0.010256 0.010256 -0.009219 -0.000252
0.444000 -0.044010 -0.044010 -0.011143 -0.000282
0.445000 -0.020802 -0.020802 -0.045130 -0.000292
0.446000 -0.016854 -0.016854 -0.013972 -0.000243
0.447000 -0.043387 -0.043387 -0.006781 -0.000292
0.448000 0.010523 0.010523 -0.010016 -0.000281
0.449000 -0.007486 -0.007486 -0.007619 -0.000294
0.450000 0.008636 0.008636 -0.069270 -0.000245
0.451000 0.058035 0.058035 -0.064196 -0.000268
0.452000 0.023544 0.023544 -0.111997 -0.000262
0.453000 0.064736 0.064736 -0.188841 -0.000294
0.454000 0.086644 0.086644 -0.169550 -0.000296
0.455000 0.047824 0.047824 -0.127226 -0.000246
0.456000 0.081763 0.081763 -0.129142 -0.000265
0.457000 0.051584 0.051584 -0.122905 -0.000291
0.458000 0.030326 0.030326 -0.114353 -0.000263
0.459000 0.069643 0.069643 -0.103990 -0.000294
0.460000 0.012229 0.012229 -0.036649 -0.000270
0.461000 0.014765 0.014765 -0.026902 -0.000275
0.462000 0.021890 0.021890 -0.008222 -0.000292
0.463000 -0.039285 -0.039285 -0.005624 -0.000271
0.464000 0.005263 0.005263 -0.002244 -0.000280
0.465000 -0.020545 -0.020545 0.016483 -0.000283
0.466000 -0.035370 -0.035370 0.017181 -0.000263
0.467000 0.011919 0.011919 -0.002673 -0.000272
0.468000 -0.001038 -0.001038 -0.021713 -0.000312
0.469000 0.016958 0.016958 -0.038064 -0.000285
0.470000 0.053774 0.053774 -0.066779 -0.000273
0.471000 0.036162 0.036162 -0.096516 -0.000306
0.472000 0.080857 0.080857 -0.136881 -0.000311
0.473000 0.086636 0.086636 -0.146785 -0.000282
0.474000 0.060419 0.060419 -0.131786 -0.000290
0.475000 0.104087 0.104087 -0.121515 -0.000268
0.476000 0.073894 0.073894 -0.144445 -0.000296
0.477000 0.063684 0.063684 -0.139527 -0.000290
0.478000 0.088707 0.088707 -0.127132 -0.000294
0.479000 0.035653 0.035653 -0.083973 -0.000283
0.480000 0.052614 0.052614 -0.064073 -0.000312
0.481000 0.036060 0.036060 -0.033888 -0.000267
0.482000 -0.006370 -0.006370 -0.012992 -0.000262
0.483000 0.015835 0.015835 0.020566 -0.000255
0.484000 -0.017181 -0.017181 0.038913 -0.000295
0.485000 -0.030203 -0.030203 0.040924 -0.000286
0.486000 0.013091 0.013091 0.051809 -0.000282
0.487000 -0.006806 -0.006806 0.029634 -0.000291
0.488000 0.021312 0.021312 -0.008956 -0.000281
0.489000 0.051054 0.051054 -0.050501 -0.000260
0.490000 0.031101 0.031101 -0.104915 -0.000282
0.491000 0.083930 0.083930 -0.107202 -0.000310
0.492000 0.078674 0.078674 -0.103429 -0.000299
0.493000 0.063556 0.063556 -0.136099 -0.000255
0.494000 0.108159 0.108159 -0.129336 -0.000303
0.495000 0.080514 0.080514 -0.127781 -0.000262
0.496000 0.094861 0.094861 -0.112065 -0.000281
0.497000 0.106209 0.106209 -0.108042 -0.000286
0.498000 0.048880 0.048880 -0.125510 -0.000271
0.499000 0.089302 0.089302 -0.135895 -0.000299
0.500000 0.057566 0.057566 -0.047650 -0.000258
0.501000 0.012035 0.012035 -0.020456 -0.000270
0.502000 0.059671 0.059671 0.008620 -0.000290
0.503000 0.017652 0.017652 0.004379 -0.000300
